"price","bathrooms","sqft_living","floors","waterfront","condition","grade","age","renovated","basement_percent","living_percent","grupo","categoria_quartos"
204900,2,1390,1,0,2,7,31,0,0,0.168587022437841,"D","3"
246900,1.5,1370,1,0,5,7,47,0,0,0.139795918367347,"D","3"
3e+05,3,2400,2,0,3,7,24,0,0,0.256054624986664,"D",">5"
207000,1,990,1,0,4,6,56,0,0,0.0916666666666667,"D","3"
233500,1.5,1580,1,0,4,6,57,0,0,0.150232956166207,"D","3"
249500,1.5,2120,1,0,4,7,38,0,0.44811320754717,0.247837269113865,"D","4"
239000,1.75,1500,1,0,4,7,37,0,0.333333333333333,0.119426751592357,"D","4"
257200,2,1850,1,0,4,7,62,0,0.378378378378378,0.224242424242424,"D","3"
343000,5,2732,2,0,3,7,5,0,0,0.356890920966688,"D",">5"
255000,1.75,1970,1,0,5,7,37,0,0.406091370558376,0.220728291316527,"D","5"
224000,1.5,1480,1,0,3,7,57,0,0,0.139780884019645,"D","3"
219000,1,1080,1.5,0,3,7,61,0,0,0.101513300122192,"D","3"
389000,4.5,3560,2,0,3,7,26,0,0,0.254104211277659,"D",">5"
254600,2,1470,1,0,4,7,46,0,0,0.0735,"D","3"
279950,1.75,1930,1,0,4,7,37,0,0.310880829015544,0.265584147516169,"D","3"
286285,2.25,1980,1,0,3,7,37,0,0.409090909090909,0.203829524397776,"D","4"
305000,2.25,2050,2,0,4,7,36,0,0,0.162944122088864,"D","4"
275000,2.25,1640,2,0,3,7,18,0,0,0.271343481138319,"D","3"
190000,1,1510,1,0,4,6,69,0,0,0.172374429223744,"D","3"
128750,1,880,1,0,3,5,64,0,0,0.125642490005711,"D","3"
150000,1,720,1,0,5,5,99,0,0,0.174757281553398,"D","2"
189000,2,1700,1,0,5,5,87,0,0.5,0.536108483128351,"D","2"
156000,1,920,1,0,4,6,65,0,0,0.156223467481746,"D","2"
3e+05,5.25,2860,2,0,3,7,36,0,0,0.503343892995424,"D",">5"
206000,2,1700,1,0,3,6,36,0,0,0.282157676348548,"D","4"
250000,1.75,1160,1,0,3,7,16,0,0,0.189109879360939,"D","3"
292000,3,1984,2,0,3,7,2,0,0,0.444843049327354,"D","4"
292500,2.5,2095,2,0,3,7,7,0,0,0.609365910413031,"D","3"
259000,2.5,1550,2,0,3,7,3,0,0,0.434295320818156,"D","3"
273500,2.5,1550,2,0,3,7,5,0,0,0.455614344503233,"D","3"
266000,2.5,1805,2,0,3,7,5,0,0,0.530570252792475,"D","3"
289950,2.5,2099,2,0,3,7,5,0,0,0.490994152046784,"D","3"
3e+05,3,1984,2,0,3,7,5,0,0,0.448970355284001,"D","4"
285000,2.5,2437,2,0,3,7,3,0,0,0.474493769470405,"D","3"
270000,2.5,2630,1.5,0,4,8,46,0,0,0.310507674144038,"D","5"
185000,1,1320,1,0,4,6,53,0,0,0.184486373165618,"D","3"
190000,1,1180,1,0,3,7,49,0,0,0.134472934472934,"D","3"
183000,1.75,1070,1,0,4,6,57,0,0,0.132098765432099,"D","3"
319900,2.75,2475,2,0,3,7,0,0,0,0.61875,"D","4"
298000,2.5,1852,2,0,3,7,0,0,0,0.463,"D","3"
219950,1.5,1070,1,0,3,6,30,0,0,0.162096652022421,"D","3"
250000,2.25,1640,2,0,4,7,96,1,0,0.3710407239819,"D","3"
189000,1,1200,1,0,4,7,93,0,0,0.121827411167513,"D","2"
218500,1,1600,1,0,4,7,66,0,0.13125,0.178551500948555,"D","2"
250000,1,1320,1,0,5,6,101,0,0,0.117731002497324,"D","4"
193000,1.75,1280,1,0,3,7,24,0,0,0.188957779746088,"D","2"
137000,1,1300,1,0,4,6,56,0,0,0.128395061728395,"D","3"
238000,1.75,1650,1,0,3,7,36,1,0.448484848484848,0.239130434782609,"D","4"
234000,2,1640,1.5,0,5,6,104,0,0,0.310606060606061,"D","3"
269950,1.75,1760,1,0,4,7,58,0,0.170454545454545,0.137253372845668,"D","3"
125000,1,920,1,0,4,6,53,0,0,0.126443100604728,"D","3"
2e+05,1.5,1210,1,0,4,7,56,0,0,0.114280317340385,"D","3"
250750,1.75,2140,1,0,4,8,63,0,0,0.17747553491458,"D","5"
2e+05,2.25,1230,1.5,0,5,7,101,0,0,0.165768194070081,"D","3"
260000,2,2220,1,0,3,7,37,0,0,0.252358758667728,"D",">5"
235000,1.5,1920,1,0,4,7,53,0,0,0.165588615782665,"D","4"
247200,1.5,1910,1.5,0,4,7,92,1,0,0.180478125295285,"D","3"
249950,1.75,1320,1,0,4,7,46,0,0,0.126267457432562,"D","3"
250000,2,2010,1,0,4,7,39,0,0,0.274890590809628,"D","4"
160000,1,1060,1,0,4,6,87,0,0,0.1325,"D","3"
233000,2,1710,1.5,0,5,6,73,0,0,0.364062167340856,"D","3"
154950,1,1600,1,0,4,6,48,0,0,0.157124619463812,"D","4"
201000,1,900,1,0,4,6,56,0,0,0.118796198521647,"D","3"
179500,1,900,1,0,4,6,56,0,0,0.111111111111111,"D","3"
208000,1,1300,1,0,4,6,55,0,0,0.175202156334232,"D","3"
208000,1,990,1,0,5,6,55,0,0,0.133423180592992,"D","3"
193000,1,960,1,0,4,6,52,0,0,0.0892110398661834,"D","3"
206000,1,970,1,0,4,5,73,0,0,0.103632478632479,"D","3"
205000,1,960,1,0,5,6,54,0,0,0.131255127153404,"D","3"
224950,2.5,2260,1,0,4,7,49,0,0.327433628318584,0.233326450547181,"D","4"
235000,1.75,1200,1,0,4,7,54,0,0,0.129505719835959,"D","3"
230000,1.5,1520,1,0,4,7,54,0,0,0.172727272727273,"D","4"
261000,2.25,1584,2,0,3,7,2,0,0,0.565714285714286,"D","3"
263000,2.5,1584,2,0,3,7,3,0,0,0.495,"D","3"
260000,2.25,1489,2,0,3,7,4,0,0,0.531785714285714,"D","3"
267000,2.25,1584,2,0,3,7,2,0,0,0.565714285714286,"D","3"
265000,2.25,1489,2,0,3,7,3,0,0,0.531785714285714,"D","3"
235000,2,1110,1,0,4,7,24,0,0,0.127235213204952,"D","3"
315000,3,2210,2,0,3,7,11,0,0,0.527320448580291,"D","4"
235000,1,1864,1,0,4,7,57,0,0,0.267125250788191,"D","3"
329900,2.75,2475,2,0,3,7,0,0,0,0.61875,"D","4"
298900,2.5,1852,2,0,3,7,0,0,0,0.463,"D","3"
335900,2.75,2475,2,0,3,7,0,0,0,0.61875,"D","4"
240000,2.25,1481,2,0,3,7,2,0,0,0.525177304964539,"D","3"
250000,2.25,1481,2,0,3,7,3,0,0,0.525177304964539,"D","3"
223990,2.25,1061,2,0,3,7,2,0,0,0.367891816920943,"D","2"
185000,1.5,1280,2,0,4,6,29,0,0,0.317539072190523,"D","3"
205000,1,1010,1,0,4,7,46,0,0,0.114772727272727,"D","3"
219200,2,1680,1.5,0,4,7,46,0,0,0.24,"D","3"
235000,1.75,1920,1,0,4,7,38,0,0.479166666666667,0.205347593582888,"D","4"
230000,3,1680,1,0,3,7,17,0,0.31547619047619,0.279860069965017,"D","4"
265000,2.5,1890,2,0,3,7,19,0,0,0.310446780551905,"D","3"
265000,1.75,1900,1,0,5,6,56,0,0,0.179448432187382,"D","4"
135000,1,780,1,0,4,5,66,0,0,0.116679132385939,"D","2"
176250,2,1440,1,0,4,7,49,0,0,0.214861235452104,"D","4"
194900,1,810,1,0,4,6,91,0,0,0.120949678960729,"D","2"
160000,1,1070,1,0,4,6,32,0,0,0.254761904761905,"D","2"
184500,1.5,1280,2,0,3,6,32,0,0,0.351648351648352,"D","3"
167000,1.5,1280,2,0,4,6,29,0,0,0.23075536325942,"D","3"
292000,2.75,2414,2,0,3,8,8,0,0,0.313791758741713,"D","4"
183000,1.5,1280,2,0,4,6,29,0,0,0.293174530462666,"D","3"
187000,1.5,1280,2,0,3,6,29,0,0,0.287511230907457,"D","3"
250000,1.75,1770,1,0,4,7,55,0,0,0.199594046008119,"D","3"
315000,2.25,2550,1,0,4,8,48,0,0,0.261914543960559,"D","4"
288000,2.25,1560,1,0,4,7,52,0,0,0.160725324541521,"D","3"
276000,2.25,2460,1,0,4,8,55,0,0,0.218666666666667,"D","4"
232603,1.75,1750,2,0,4,7,38,0,0,0.152691737195707,"D","3"
225500,1.75,1590,1,0,4,7,42,0,0,0.14100744945016,"D","2"
330000,1.5,1440,1,0,4,8,37,0,0,0.120461770118789,"D","2"
257000,2.5,1740,2,0,3,8,5,0,0,0.467616232195646,"D","3"
297000,2.5,2230,2,0,3,8,3,0,0,0.45032310177706,"D","4"
370000,2.75,3240,1,0,4,6,65,0,0.333333333333333,0.563478260869565,"D",">5"
208000,1,1020,1,0,4,7,48,0,0,0.166666666666667,"D","3"
340000,2.25,2120,1,0,3,8,17,0,0,0.161955691367456,"D","3"
202500,2,1540,1,0,5,6,60,0,0,0.185185185185185,"D","3"
2e+05,1,1150,1.5,0,4,6,76,0,0,0.239583333333333,"D","3"
224000,1.5,1600,1,0,4,7,55,0,0,0.172246743460006,"D","4"
189900,1,1000,1,0,5,5,100,0,0,0.239291696578129,"D","2"
319900,2.75,2475,2,0,3,7,0,0,0,0.578811973807297,"D","4"
269950,3,2390,2,0,4,7,70,1,0,0.326994116842249,"D","4"
222000,1,990,1,0,4,7,57,0,0,0.131648936170213,"D","3"
270000,2.5,1720,1,0,4,7,47,0,0,0.201169590643275,"D","3"
195000,1.75,1070,1,0,4,7,47,0,0,0.175122749590835,"D","3"
245000,1,990,1,0,4,6,56,0,0,0.103135743306594,"D","3"
213500,1,1220,1,0,4,7,46,0,0,0.203333333333333,"D","3"
214000,1,1200,1,0,4,6,61,0,0,0.144300144300144,"D","3"
272000,2.25,2115,2,0,3,7,16,0,0,0.339268527430221,"D","4"
292000,2.75,2910,1,0,3,7,16,0,0.450171821305842,0.377334024896266,"D","4"
247500,2.25,1620,1,0,3,7,17,0,0.209876543209877,0.27,"D","3"
245000,1.5,2010,1.5,0,4,7,93,0,0.0597014925373134,0.265837852135961,"D","4"
285000,1.75,1600,1,0,3,7,17,0,0,0.213333333333333,"D","3"
257500,2,2060,1,0,3,7,38,0,0.432038834951456,0.321875,"D","4"
367500,2,1960,1,0,3,7,34,0,0,0.122385263815173,"D","4"
220000,1.75,1530,1.5,0,4,6,76,0,0,0.0831521739130435,"D","4"
197000,1,1090,1,0,4,7,52,0,0,0.0618264322178105,"D","3"
161500,1,1220,1,0,5,7,53,0,0,0.203333333333333,"D","3"
186000,2,1340,1,0,3,5,102,1,0.313432835820896,0.310185185185185,"D","3"
235000,1.5,1660,1,0,4,7,55,0,0.349397590361446,0.18997482261387,"D","3"
215000,2.5,1960,1,0,5,6,83,0,0.5,0.168965517241379,"D","4"
225000,1,1300,1,0,4,6,61,0,0,0.156325156325156,"D","3"
250000,2.5,2070,2,0,4,8,24,0,0,0.246428571428571,"D","3"
163500,1,940,1,0,4,7,60,0,0,0.130555555555556,"D","3"
270000,2.75,1990,1,0,3,7,15,0,0.361809045226131,0.274407060121346,"D","4"
209950,1.5,1180,1,0,4,7,46,0,0,0.161643835616438,"D","3"
268000,1.75,1600,1,0,3,7,15,0,0,0.207495785241862,"D","3"
245000,2,1490,1,0,3,7,25,0,0,0.187917770210619,"D","3"
255000,1.75,2190,1.5,0,4,7,95,0,0,0.365,"D","3"
236000,1.75,1330,1,0,3,7,16,0,0,0.211077606729091,"D","3"
248500,1.75,2090,1,0,4,7,66,0,0,0.173790121403625,"D","3"
265000,2.75,2920,1.5,0,5,7,103,0,0.383561643835616,0.556190476190476,"D","5"
246000,1.75,2030,1,0,4,7,57,0,0,0.199019607843137,"D","5"
150000,1,1250,1,0,3,7,64,0,0.16,0.240015360983103,"D","2"
275000,2.25,2400,2,0,4,7,42,0,0,0.134514067929604,"D","4"
189000,1,1380,1.5,0,5,6,100,0,0,0.189508376819555,"D","3"
3e+05,3,2744,2,0,3,7,8,0,0,0.276445698166432,"D",">5"
188200,1,1260,1,0,4,7,61,0,0,0.173434273916036,"D","3"
190000,1,1200,1,0,4,6,61,0,0,0.144300144300144,"D","3"
270000,2.25,2080,1,0,3,7,22,0,0.336538461538462,0.0782719951832618,"D","3"
279950,2.75,2420,1.5,0,4,7,101,0,0,0.27816091954023,"D","4"
195500,1,1230,1.5,0,4,6,60,0,0,0.142427049559981,"D","4"
217000,2.5,1340,2,0,3,7,13,0,0,0.319047619047619,"D","3"
142500,1,690,1,0,4,5,98,0,0,0.101098901098901,"D","1"
288000,2.75,2790,1.5,0,4,7,65,0,0.232974910394265,0.580403578115249,"D","5"
112000,1,1080,1,0,3,6,51,0,0,0.334365325077399,"D","1"
195000,1,1280,1,0,4,6,101,0,0,0.162829156595853,"D","2"
199950,1.75,1550,1,0,4,7,65,0,0,0.248995983935743,"D","3"
255900,2.5,1489,2,0,3,7,0,0,0,0.455909369259032,"D","3"
250000,2,2170,1.5,0,5,6,95,0,0.32258064516129,0.401554404145078,"D","4"
175000,1,1020,1,0,4,6,66,0,0,0.198830409356725,"D","2"
195000,1.5,1200,1,0,4,7,57,0,0,0.153846153846154,"D","3"
255000,1.75,1590,1,0,4,7,56,0,0,0.203585147247119,"D","3"
215000,1.5,1280,2,0,4,6,31,0,0,0.252714708785785,"D","3"
148900,1.75,1700,1,0,3,7,47,0,0,0.283333333333333,"D","4"
219500,1,1090,1.5,0,5,5,102,0,0,0.162444113263785,"D","3"
229950,1.5,1570,1,0,5,6,103,0,0,0.233735298496353,"D","4"
95000,0.75,760,1,0,4,5,100,0,0,0.132265924121128,"D","1"
247500,2,2460,1,0,4,7,66,0,0.5,0.415470359736531,"D","4"
224000,3,2300,2,0,4,7,39,0,0,0.302273623340781,"D","4"
222000,2,1200,1,0,3,7,46,0,0,0.197563384919328,"D","3"
206000,1,1320,1,0,4,7,47,0,0,0.188571428571429,"D","3"
294400,2.5,1788,2,0,4,7,24,0,0,0.17558676225081,"D","4"
223000,1.75,1340,1,0,4,7,41,0,0,0.179312190552656,"D","3"
282900,2.5,1710,2,0,3,7,0,0,0,0.488571428571429,"D","4"
140000,1,1090,1,0,4,7,59,0,0,0.10777140597192,"D","3"
208000,1,920,1,0,3,6,55,0,0,0.125786163522013,"D","3"
210000,2,1680,2,0,4,7,104,0,0,0.29186935371786,"D","2"
225000,1.75,1420,2,0,3,7,65,1,0,0.137864077669903,"D","4"
237950,1.75,1310,1,0,5,6,55,0,0,0.179108558928083,"D","3"
319450,2,2250,1.5,0,5,7,84,0,0.222222222222222,0.411184210526316,"D","5"
229500,1,1230,1,0,4,7,47,0,0,0.205,"D","3"
180000,2,1670,1,0,4,7,56,0,0,0.236678004535147,"D","3"
319500,2.5,2730,2,0,3,8,9,0,0,0.550181378476421,"D","4"
275000,2.5,2150,2,0,3,8,8,0,0,0.577801666218758,"D","4"
260000,2.5,2150,2,0,3,8,8,0,0,0.577801666218758,"D","4"
269000,2.5,1594,1,0,5,7,39,0,0.317440401505646,0.207958251793868,"D","4"
180000,1,1010,1,0,4,6,94,0,0,0.117701899545508,"D","3"
159995,1,1000,1,0,5,5,99,0,0.24,0.198965380023876,"D","2"
111300,1,1060,1,0,4,5,107,0,0,0.176666666666667,"D","2"
234000,1.75,1420,1,0,4,7,48,0,0,0.162508583199817,"D","3"
208000,1.5,1210,1,0,4,7,47,0,0,0.166965640954878,"D","3"
379900,2.5,3181,2,0,3,8,1,0,0,0.545532498713771,"D","4"
314900,1.75,2700,1,0,3,7,56,0,0.488888888888889,0.0997340425531915,"D","4"
530000,2,2150,1,0,3,8,49,0,0.381395348837209,0.151825436056776,"D","4"
210000,1.5,1400,1,0,4,7,50,0,0,0.145833333333333,"D","3"
210000,1,1700,1,0,4,7,47,0,0,0.149253731343284,"D","3"
267950,1,1730,1.5,0,4,6,45,0,0,0.235374149659864,"D","4"
333490,2.5,2250,2,0,3,8,0,0,0,0.574565883554648,"D","4"
286500,2,1840,1,0,4,7,40,0,0.434782608695652,0.226044226044226,"D","3"
242000,1.75,1500,1,0,3,7,36,0,0,0.198412698412698,"D","3"
212000,1.5,1060,1,0,4,7,59,0,0,0.114905149051491,"D","3"
279000,2.5,1540,1,0,3,7,40,0,0.298701298701299,0.211538461538462,"D","3"
230000,1,1250,1,0,4,7,45,0,0,0.138350857775318,"D","3"
420000,2.75,2300,1,0,3,7,49,0,0.378260869565217,0.2875,"D","3"
380000,2.5,2500,1,0,4,8,50,0,0.48,0.22583559168925,"D","4"
235500,2.5,2340,1,0,2,8,47,0,0.286324786324786,0.170640997593524,"D","5"
514500,2.5,2990,1,0,4,9,39,0,0.418060200668896,0.311004784688995,"D","4"
302000,1.75,1170,1,0,4,6,78,0,0.333333333333333,0.142682926829268,"D","2"
240000,2,1460,1,0,3,7,47,0,0,0.19399415360085,"D","3"
261000,1,1390,1,0,3,7,56,0,0,0.0783584193021027,"D","4"
250000,1.75,1350,1,0,3,7,29,0,0,0.157931679925129,"D","3"
219000,1,1050,1.5,0,4,7,30,0,0,0.116666666666667,"D","2"
379750,2.75,2390,1,0,3,8,38,0,0.322175732217573,0.247668393782383,"D","4"
740000,5,5774,1,0,3,11,30,0,0.222376169033599,0.182288871349645,"D","5"
384435,2.5,2029,2,0,3,9,0,0,0,0.519457245263697,"D","3"
207000,1.5,1460,1,0,3,7,58,0,0,0.131531531531532,"D","3"
245000,3,1990,1,0,3,7,26,0,0.276381909547739,0.207291666666667,"D","3"
220000,2.25,1470,1,0,3,7,29,0,0.210884353741497,0.195530726256983,"D","3"
360000,2.25,2060,1.5,0,3,7,87,1,0.242718446601942,0.194339622641509,"D","1"
269000,2.25,1470,1,0,3,7,30,0,0.210884353741497,0.169315825846579,"D","3"
275000,2.5,1710,2,0,3,7,19,0,0,0.236514522821577,"D","3"
308000,2.5,2320,2,0,3,8,25,0,0,0.324929971988796,"D","3"
360000,2.5,2610,2,0,3,8,27,0,0,0.355925269330424,"D","4"
325000,2.5,2000,2,0,3,8,17,0,0,0.277585010409438,"D","3"
260000,2.5,2360,1,0,3,8,51,0,0.351694915254237,0.244635638022183,"D","4"
251000,1.75,1350,1,0,3,8,48,0,0,0.133333333333333,"D","3"
250000,2,1680,2,0,4,7,62,0,0,0.212658227848101,"D","3"
267000,1.75,2000,1,0,3,7,52,0,0.45,0.272108843537415,"D","4"
140000,1,1000,1,0,3,7,60,0,0,0.0946969696969697,"D","3"
229900,1,1010,1,0,4,7,46,0,0,0.114150090415913,"D","3"
339900,2.5,2340,1,0,3,8,33,0,0.311965811965812,0.240049240869922,"D","4"
247500,2,1760,1,0,3,7,53,0,0.397727272727273,0.20952380952381,"D","4"
299000,1.75,1250,1,0,4,7,64,0,0,0.0363424916412269,"D","2"
248500,2.5,1360,2,0,3,8,27,0,0,0.186480186480186,"D","3"
257500,2.25,1715,2,0,3,7,19,0,0,0.251503152954979,"D","3"
3e+05,1.75,1700,2,0,3,7,21,0,0,0.200448060370239,"D","3"
253000,2,1490,1,0,3,7,27,0,0,0.194745784864724,"D","3"
369160,2.25,2120,2,0,4,8,49,0,0,0.21900826446281,"D","4"
205500,2,1330,1,0,3,7,29,0,0,0.152034750800183,"D","3"
282950,1,1250,1,0,4,7,61,0,0,0.152439024390244,"D","3"
199000,1.75,1320,1,0,4,7,58,0,0,0.0759056929269695,"D","3"
245000,2,1580,1,0,3,7,47,0,0.341772151898734,0.1975,"D","4"
183000,1,760,1,0,4,7,35,0,0,0.104510451045105,"D","2"
227490,1.75,1820,1,0,4,7,48,0,0,0.252988601612455,"D","3"
475000,2.5,2420,1,0,4,8,57,0,0.367768595041322,0.0656502631436167,"D","3"
275000,1.5,1930,2,0,3,7,35,0,0,0.124267593844569,"D","4"
222000,1.75,1240,1,0,3,8,47,0,0.137096774193548,0.164021164021164,"D","3"
590000,4.25,2360,2,0,4,8,75,1,0,0.041033487498696,"D","4"
281000,2.5,1760,2,0,3,8,22,0,0,0.231548480463097,"D","3"
320000,1.75,1370,1,0,4,7,31,0,0,0.138383838383838,"D","3"
335000,2.5,2440,2,0,3,8,16,0,0,0.319706498951782,"D","3"
338000,2.5,2370,2,0,3,8,15,0,0,0.222932931991346,"D","4"
375000,2.5,2990,2,0,3,8,11,0,0,0.486574450772986,"D","4"
253000,2,1910,1,0,4,7,41,0,0.403141361256544,0.244058267314081,"D","4"
304000,2.5,1710,2,0,3,8,22,0,0,0.252473054776318,"D","3"
306500,2.25,2060,1,0,4,8,36,0,0.242718446601942,0.053677984209292,"D","3"
325000,1.5,1890,1,0,5,7,48,0,0,0.247058823529412,"D","3"
153503,2.5,1240,2,0,3,7,28,0,0,0.339819128528364,"D","2"
350000,2.5,2800,2,0,3,8,21,0,0,0.29356259173831,"D","4"
298000,1.75,1620,1,0,3,8,53,0,0.172839506172839,0.126315789473684,"D","3"
212000,1.5,1010,1,0,4,7,42,0,0,0.101,"D","3"
250000,2.25,1765,2,0,3,7,18,0,0,0.230658651332985,"D","3"
278000,1.75,2170,1,0,3,7,52,0,0.493087557603687,0.222518457752256,"D","5"
215000,1,1690,1,0,4,7,45,0,0,0.219480519480519,"D","3"
350000,2.75,2500,1,0,3,9,36,0,0.404,0.214426623209538,"D","4"
225000,2,1460,1,0,3,7,46,0,0,0.188630490956072,"D","3"
285000,1.5,1380,1,0,4,7,47,0,0,0.113151853066579,"D","3"
230500,2.25,1690,1,0,3,7,41,0,0.313609467455621,0.233264320220842,"D","3"
235500,1.5,1380,1,0,4,7,43,0,0.427536231884058,0.181578947368421,"D","3"
250000,1,1300,1,0,3,7,47,0,0,0.156929019797199,"D","3"
358000,2.25,2510,2,0,3,8,27,0,0,0.208940314659119,"D","3"
252500,2.5,2600,1.5,0,3,7,53,0,0.396153846153846,0.230496453900709,"D","4"
256400,1.5,1490,1,0,3,7,52,0,0.322147651006711,0.191025641025641,"D","3"
260750,2,1560,1,0,3,7,48,0,0.192307692307692,0.161909704203425,"D","3"
225000,1,1040,1,0,5,7,68,0,0,0.0904347826086957,"D","2"
239000,1,1510,1,0,3,7,52,0,0,0.100519238450273,"D","3"
255000,2,2560,1,0,4,7,54,0,0.47265625,0.210612916495269,"D","4"
350000,2.5,2650,2,0,4,8,25,0,0,0.253370303088249,"D","4"
257000,2.25,1810,2,0,3,7,22,0,0,0.150833333333333,"D","3"
194000,2,1760,1,0,4,7,53,0,0,0.228571428571429,"D","4"
205000,1,1180,1,0,4,7,47,0,0,0.143203883495146,"D","3"
429900,3.25,3310,2,0,3,9,23,0,0.280966767371601,0.372035517590199,"D","4"
264000,1.5,1820,1,0,4,7,52,0,0,0.17156862745098,"D","3"
549000,2.5,3440,1,0,4,9,39,0,0.488372093023256,0.278542510121457,"D","5"
299000,2.25,1870,2,0,3,7,18,0,0,0.279396384282086,"D","4"
450000,2.5,2820,1,0,4,9,42,0,0.354609929078014,0.185124400971575,"D","4"
465000,3.25,4250,1,0,3,10,47,0,0.494117647058824,0.182200120037726,"D",">5"
230000,1,1250,1,0,4,7,46,0,0,0.127890321260487,"D","3"
219950,1,1300,1,0,3,7,44,0,0,0.135135135135135,"D","3"
200126,2.5,2040,1,0,3,8,46,0,0.343137254901961,0.131927827717778,"D","3"
560000,2,2720,2,0,3,8,38,0,0.176470588235294,0.308424991495634,"D","4"
284850,1.5,1590,1,0,3,7,45,0,0.314465408805031,0.192587209302326,"D","3"
247000,2.5,1510,1,0,3,7,25,0,0.23841059602649,0.138850574712644,"D","3"
242000,2.25,1690,1,0,3,7,30,0,0.260355029585799,0.231760833790455,"D","3"
237000,2,1710,1,0,3,8,46,0,0.263157894736842,0.215909090909091,"D","3"
315000,2.75,1780,1,0,3,7,35,0,0.393258426966292,0.11777160248776,"D","3"
309900,2.5,2020,2,0,3,7,27,0,0,0.0757405324334458,"D","3"
245000,2,1450,2,0,4,7,42,0,0,0.155362691524697,"D","3"
342000,2,2250,1,0,3,8,23,0,0,0.290060590434446,"D","3"
635000,3.5,4150,2,0,3,11,9,0,0,0.31363361547763,"D","5"
250000,2.25,1900,1,0,3,7,54,0,0.315789473684211,0.19019019019019,"D","3"
253500,1,1640,1,0,4,7,60,0,0.335365853658537,0.132428940568475,"D","3"
276000,2,1370,1,0,4,7,27,0,0,0.168366719921347,"D","3"
279900,1.75,1580,1,0,3,7,26,0,0,0.238670694864048,"D","3"
280400,1.75,1730,1,0,4,7,47,0,0.416184971098266,0.23994452149792,"D","4"
190000,1,910,1,0,4,7,46,0,0,0.0860520094562648,"D","3"
283200,1.75,1830,1,0,4,8,57,0,0.382513661202186,0.145933014354067,"D","4"
295000,2.5,1920,2,0,3,8,21,0,0,0.265596901369484,"D","3"
335000,1.75,2000,1,0,4,7,53,0,0.305,0.183654729109275,"D","4"
336000,2.5,2530,2,0,3,8,21,0,0,0.309707430530053,"D","4"
170000,1,1300,1,0,3,7,53,0,0,0.114035087719298,"D","2"
260000,3,2390,2,0,3,8,27,0,0.297071129707113,0.265762259535194,"D","3"
645000,2.25,3280,1,0,3,10,13,0,0,0.0413728730180754,"D","3"
221000,1.75,1540,1,0,3,7,48,0,0.181818181818182,0.213888888888889,"D","4"
229900,1,1440,1,0,3,7,46,0,0,0.120754716981132,"D","3"
333000,2.5,2400,2,0,3,8,22,0,0,0.330123796423659,"D","4"
236000,1.75,1090,1,0,3,7,21,0,0,0.1425395579966,"D","3"
349900,2.5,2052,2,0,3,8,0,0,0,0.551168412570508,"D","4"
221000,2.25,1640,1,0,3,7,30,0,0.304878048780488,0.22312925170068,"D","3"
389000,2.5,2420,2,0,3,10,16,0,0,0.264567617798185,"D","4"
273000,2.25,1930,1,0,3,7,31,0,0.238341968911917,0.235595703125,"D","3"
239000,2,1470,1.5,0,3,7,28,0,0,0.716374269005848,"D","2"
350000,2.5,2180,1,0,3,8,22,0,0,0.140790493412555,"D","3"
250000,2.5,1610,2,0,3,7,20,0,0,0.243939393939394,"D","3"
480000,2.5,2732,1,0,4,8,39,0,0.315519765739385,0.287578947368421,"D","5"
375000,2.75,2200,1,0,4,8,37,0,0.286363636363636,0.229166666666667,"D","3"
304500,2.25,1790,1,0,3,7,40,0,0.223463687150838,0.258297258297258,"D","3"
299500,2.5,2090,2,0,3,8,25,0,0,0.291777188328912,"D","3"
190000,1,1090,1,0,3,7,47,0,0,0.127934272300469,"D","3"
241500,1,1400,1,0,4,7,46,0,0,0.134292565947242,"D","3"
255000,2.5,2070,2,0,3,8,25,0,0,0.265384615384615,"D","4"
310000,2.5,2660,1,0,4,8,54,0,0.345864661654135,0.209911616161616,"D","4"
242000,1.75,1300,1,0,4,7,53,0,0,0.131899350649351,"D","3"
334950,2.5,2410,2,0,3,8,22,0,0,0.307162885546775,"D","4"
229000,1,1370,1,0,3,7,72,0,0,0.0241929787384333,"D","3"
357000,1.75,2400,1,0,3,9,44,0,0,0.171281758492721,"D","3"
452000,2.5,5067,1,0,3,9,47,0,0.377540951253207,0.380548253849042,"D","5"
215000,1,1130,1,0,4,7,45,0,0,0.152702702702703,"D","4"
325000,2.5,1830,2,0,3,8,22,0,0,0.235763978356094,"D","4"
190500,2,1390,1,0,3,7,34,0,0.18705035971223,0.136878385032004,"D","3"
297000,2.5,1840,2,0,3,8,20,0,0,0.223463687150838,"D","3"
275900,1.75,1380,1,0,3,7,48,0,0,0.164285714285714,"D","3"
2e+05,2.5,1720,2,0,3,8,21,0,0,0.199120166705256,"D","4"
314500,2,2050,1,0,3,8,21,0,0,0.154100578816808,"D","3"
950000,4,5635,2,0,3,10,3,0,0.226264418811003,0.581227436823105,"D","4"
285000,1.5,1780,1,0,4,8,58,0,0,0.145531845311095,"D","3"
649000,2.5,3410,1,0,4,10,41,0,0.281524926686217,0.246940401187631,"D","3"
191950,2.5,1390,2,0,3,7,28,0,0,1.06758832565284,"D","2"
205000,1,1230,1,0,3,6,49,0,0,0.140571428571429,"D","3"
263000,2.25,1590,2,0,4,7,23,0,0,0.20521424883841,"D","3"
359000,3.5,2770,2,0,3,8,18,0,0.24187725631769,0.316101791623873,"D","4"
